id,pnu,dong,jibun,use,year,fl_up,fl_dn,score,grade,f_nbv,f_age,lon,lat
2543,4117110100106680027,안양동,668-27,제2종근린생활시설,1980.0,3.0,1.0,0.1806,B,0.114,46.0,126.921023,37.40124
7079,4117110200102940001,석수동,294-1,제1종근린생활시설,1993.0,3.0,1.0,0.1806,B,0.089,33.0,126.906566,37.410833
2025,4117110300100130002,박달동,13-2,제2종근린생활시설,1996.0,4.0,1.0,0.1806,B,0.082,30.0,126.907637,37.406886
18510,4117110100102190010,안양동,219-10,공장,2010.0,6.0,1.0,0.1805,B,0.0,16.0,126.938844,37.382731
6029,4117310200114460003,관양동,1446-3,제2종근린생활시설,1995.0,7.0,1.0,0.1804,B,0.095,31.0,126.960383,37.403285
13172,4117110100106760127,안양동,676-127,제1종근린생활시설,1976.0,2.0,1.0,0.1803,B,0.106,50.0,126.920679,37.397715
4894,4117110100109080039,안양동,908-39,단독주택,1984.0,3.0,1.0,0.1802,B,0.109,42.0,126.912748,37.400476
46448,4117110100109730032,안양동,973-32,공동주택,2017.0,5.0,0.0,0.1802,B,0.051,9.0,126.907023,37.393708
3510,4117110100106930011,안양동,693-11,제1종근린생활시설,1981.0,3.0,1.0,0.1802,B,0.114,45.0,126.914178,37.402807
27514,4117110100106740295,안양동,674-295,제2종근린생활시설,2003.0,6.0,0.0,0.1801,B,0.075,23.0,126.921117,37.399975
51542,4117110100107070202,안양동,707-202,공동주택,2018.0,5.0,0.0,0.1801,B,0.049,8.0,126.921397,37.394009
17325,4117110100110880083,안양동,1088-83,공동주택,2005.0,4.0,0.0,0.1801,B,0.286,21.0,126.901085,37.381946
12781,4117310200114150016,관양동,1415-16,제1종근린생활시설,1991.0,4.0,1.0,0.18,B,0.024,35.0,126.961927,37.406325
27324,4117310100101600008,비산동,160-8,제2종근린생활시설,2008.0,2.0,0.0,0.18,B,0.375,18.0,126.951032,37.410701
6676,4117310200114660001,관양동,1466-1,제2종근린생활시설,1991.0,4.0,1.0,0.1799,B,0.089,35.0,126.968318,37.404383
2658,4117110300100680010,박달동,68-10,제1종근린생활시설,1990.0,4.0,1.0,0.1797,B,0.139,36.0,126.909699,37.402436
2307,4117110100106880029,안양동,688-29,제1종근린생활시설,1976.0,2.0,0.0,0.1796,B,0.052,50.0,126.918476,37.403103
28820,4117110100107110052,안양동,711-52,단독주택,2012.0,4.0,0.0,0.1796,B,0.112,14.0,126.919374,37.396596
25371,4117110300109310008,박달동,931-8,단독주택,2013.0,4.0,0.0,0.1796,B,0.0,13.0,126.885191,37.407953
11414,4117110100107240003,안양동,724-3,제1종근린생활시설,1989.0,4.0,1.0,0.1795,B,0.0,37.0,126.914639,37.390735
18132,4117110100106740232,안양동,674-232,제1종근린생활시설,1978.0,3.0,1.0,0.1795,B,0.169,48.0,126.923461,37.398845
17458,4117110100106740114,안양동,674-114,제1종근린생활시설,1978.0,3.0,1.0,0.1794,B,0.111,48.0,126.922053,37.399626
5696,4117310200114430011,관양동,1443-11,제1종근린생활시설,1994.0,4.0,1.0,0.1794,B,0.143,32.0,126.957192,37.402547
34888,4117310400109240007,호계동,924-7,단독주택,2015.0,4.0,0.0,0.1794,B,0.028,11.0,126.949823,37.3822
6312,4117110100113600004,안양동,1360-4,제2종근린생활시설,2006.0,3.0,1.0,0.1794,B,0.125,20.0,126.928565,37.420121
18605,4117310200109040005,관양동,904-5,위험물저장및처리시설,1993.0,1.0,0.0,0.1793,B,0.077,33.0,126.973299,37.397226
508,4117110300106200005,박달동,620-5,공장,,2.0,0.0,0.1793,B,0.0,,126.888558,37.406999
17008,4117110100106210002,안양동,621-2,업무시설,1990.0,10.0,1.0,0.1793,B,0.087,36.0,126.92598,37.393827
28750,4117110200102970009,석수동,297-9,공동주택,2013.0,5.0,0.0,0.1792,B,0.127,13.0,126.909998,37.409619
23766,4117310200115060005,관양동,1506-5,공동주택,2002.0,5.0,0.0,0.1792,B,0.146,24.0,126.977805,37.399443
21814,4117310400109070001,호계동,907-1,자동차관련시설,1993.0,2.0,0.0,0.1792,B,0.182,33.0,126.945238,37.386259
9664,4117110100107110025,안양동,711-25,제1종근린생활시설,1970.0,1.0,0.0,0.1792,B,0.074,56.0,126.918181,37.397366
3033,4117110100106930012,안양동,693-12,제2종근린생활시설,2005.0,3.0,0.0,0.1791,B,0.128,21.0,126.913977,37.402843
1851,4117110200103050003,석수동,305-3,제2종근린생활시설,1979.0,2.0,0.0,0.179,B,0.069,47.0,126.908264,37.412019
1997,4117110200103170000,석수동,317,제1종근린생활시설,1992.0,3.0,1.0,0.1789,B,0.082,34.0,126.91068,37.411318
23237,4117310400110580002,호계동,1058-2,제2종근린생활시설,2003.0,8.0,2.0,0.1788,B,0.0,23.0,126.958943,37.384328
13107,4117110100101640002,안양동,164-2,제1종근린생활시설,1980.0,2.0,1.0,0.1787,B,0.0,46.0,126.930211,37.396997
673,4117110200105830000,석수동,583,분뇨.쓰레기처리시설,2002.0,1.0,1.0,0.1787,B,0.0,24.0,126.896793,37.416849
13115,4117110100103980001,안양동,398-1,제2종근린생활시설,1983.0,2.0,1.0,0.1787,B,0.023,43.0,126.929866,37.380968
9906,4117110100106220012,안양동,622-12,제2종근린생활시설,1967.0,2.0,0.0,0.1787,B,0.229,59.0,126.924624,37.398234
3025,4117110300100990008,박달동,99-8,단독주택,2000.0,4.0,0.0,0.1786,B,0.107,26.0,126.90696,37.402741
5246,4117110100108730255,안양동,873-255,단독주택,1981.0,2.0,1.0,0.1785,B,0.147,45.0,126.916978,37.400106
13184,4117110100106760196,안양동,676-196,제1종근린생활시설,1975.0,2.0,1.0,0.1785,B,0.117,51.0,126.919799,37.397298
15724,4117110100105040004,안양동,504-4,제1종근린생활시설,1986.0,4.0,1.0,0.1783,B,0.091,40.0,126.930709,37.387116
49307,4117110100105120019,안양동,512-19,공동주택,2017.0,9.0,0.0,0.1783,B,0.062,9.0,126.932456,37.389048
12084,4117310200113800012,관양동,1380-12,제1종근린생활시설,1990.0,4.0,1.0,0.1782,B,0.042,36.0,126.953274,37.403891
15660,4117110100105380004,안양동,538-4,자동차관련시설,1993.0,4.0,1.0,0.1782,B,0.2,33.0,126.931974,37.392077
2056,4117110200102930010,석수동,293-10,제2종근린생활시설,1994.0,4.0,1.0,0.1782,B,0.075,32.0,126.906712,37.411909
9953,4117110100106740146,안양동,674-146,제2종근린생활시설,1980.0,4.0,1.0,0.1782,B,0.2,46.0,126.923254,37.39895
27890,4117110100106220323,안양동,622-323,판매시설,1976.0,1.0,0.0,0.1781,B,0.036,50.0,126.925318,37.396237
2110,4117110300100300042,박달동,30-42,제1종근린생활시설,1989.0,3.0,1.0,0.178,B,0.034,37.0,126.911644,37.406945
3449,4117110100108730168,안양동,873-168,제1종근린생활시설,1988.0,4.0,1.0,0.178,B,0.224,38.0,126.917226,37.400775
26941,4117310100104780004,비산동,478-4,제1종근린생활시설,1984.0,3.0,1.0,0.1779,B,0.015,42.0,126.93311,37.400061
7546,4117110200103510044,석수동,351-44,공동주택,2000.0,4.0,1.0,0.1779,B,0.182,26.0,126.904922,37.413921
17769,4117110100107110102,안양동,711-102,제2종근린생활시설,2005.0,1.0,0.0,0.1778,B,0.034,21.0,126.917524,37.397704
25582,4117310400109680003,호계동,968-3,제1종근린생활시설,1995.0,8.0,2.0,0.1777,B,0.048,31.0,126.957533,37.369842
18927,4117310400109260001,호계동,926-1,제2종근린생활시설,1982.0,3.0,1.0,0.1777,B,0.019,44.0,126.952198,37.382408
4368,4117310100110210014,비산동,1021-14,단독주택,2000.0,3.0,1.0,0.1776,B,0.069,26.0,126.947642,37.407373
10696,4117110100107110007,안양동,711-7,제1종근린생활시설,1991.0,3.0,1.0,0.1776,B,0.07,35.0,126.918446,37.397866
22961,4117110100104580019,안양동,458-19,제2종근린생활시설,2002.0,7.0,0.0,0.1775,B,0.034,24.0,126.926552,37.392141
44165,4117110100104780017,안양동,478-17,공동주택,2015.0,4.0,1.0,0.1775,B,0.05,11.0,126.926243,37.384458
2077,4117110100108360019,안양동,836-19,제2종근린생활시설,1990.0,5.0,1.0,0.1774,B,0.154,36.0,126.913255,37.40809
42824,4117110200101190000,석수동,119,공동주택,2016.0,4.0,0.0,0.1774,B,0.0,10.0,126.915903,37.42674
14722,4117110100102050001,안양동,205-1,공장,1989.0,3.0,1.0,0.1773,B,0.222,37.0,126.93972,37.386217
10137,4117310200115050025,관양동,1505-25,제2종근린생활시설,1994.0,10.0,2.0,0.1773,B,0.083,32.0,126.97733,37.400751
21518,4117310400101830002,호계동,183-2,공장,1968.0,1.0,0.0,0.1773,B,0.0,58.0,126.944876,37.382931
25019,4117310300100810004,평촌동,81-4,공장,1983.0,4.0,1.0,0.1773,B,0.154,43.0,126.975305,37.395784
18093,4117110100106740168,안양동,674-168,제1종근린생활시설,1975.0,4.0,1.0,0.1772,B,0.128,51.0,126.922789,37.399553
17787,4117110100109970005,안양동,997-5,제1종근린생활시설,1993.0,1.0,0.0,0.1772,B,0.086,33.0,126.908124,37.39122
22748,4117110100104940023,안양동,494-23,단독주택,2002.0,3.0,0.0,0.1772,B,0.076,24.0,126.928709,37.386662
44493,4117110100108450006,안양동,845-6,공동주택,2014.0,5.0,0.0,0.1772,B,0.0,12.0,126.917942,37.406056
5695,4117310200114440006,관양동,1444-6,제1종근린생활시설,1991.0,4.0,1.0,0.1772,B,0.017,35.0,126.959343,37.402479
20525,4117310200109510001,관양동,951-1,공장,1985.0,3.0,1.0,0.1772,B,0.091,41.0,126.971221,37.393623
23771,4117310200115030010,관양동,1503-10,제2종근린생활시설,1990.0,4.0,1.0,0.1771,B,0.257,36.0,126.975994,37.399955
2876,4117110300100560024,박달동,56-24,제1종근린생활시설,1989.0,3.0,1.0,0.177,B,0.238,37.0,126.910225,37.405245
18141,4117110100106760118,안양동,676-118,제2종근린생활시설,1985.0,4.0,1.0,0.177,B,0.152,41.0,126.921341,37.39702
16149,4117110100107070377,안양동,707-377,단독주택,1993.0,4.0,1.0,0.1769,B,0.038,33.0,126.922331,37.393
5688,4117310200107910002,관양동,791-2,공장,1996.0,1.0,1.0,0.1769,B,0.0,30.0,126.967975,37.400915
38508,4117110300101490012,박달동,149-12,공동주택,2016.0,6.0,0.0,0.1768,B,0.0,10.0,126.900598,37.39839
20544,4117310200108940000,관양동,894,공장,1989.0,1.0,1.0,0.1768,B,0.0,37.0,126.971213,37.397327
24233,4117310200109510002,관양동,951-2,종교시설,2007.0,4.0,2.0,0.1768,B,0.25,19.0,126.971702,37.39361
27580,4117310200113830009,관양동,1383-9,제2종근린생활시설,2003.0,2.0,0.0,0.1768,B,0.111,23.0,126.953675,37.402806
24969,4117310300109240015,평촌동,924-15,단독주택,1994.0,3.0,0.0,0.1767,B,0.358,32.0,126.96199,37.382144
12105,4117310200113870023,관양동,1387-23,제2종근린생활시설,1991.0,4.0,1.0,0.1767,B,0.099,35.0,126.954855,37.403943
12036,4117310200116950002,관양동,1695-2,단독주택,2012.0,4.0,0.0,0.1767,B,0.026,14.0,126.969865,37.407211
14050,4117310100104190000,비산동,419,제1종근린생활시설,2003.0,4.0,0.0,0.1767,B,0.017,23.0,126.939216,37.39757
23241,4117310200115980001,관양동,1598-1,업무시설,2005.0,15.0,6.0,0.1766,B,0.0,21.0,126.960777,37.394013
2495,4117110100108230033,안양동,823-33,제2종근린생활시설,1990.0,4.0,1.0,0.1766,B,0.129,36.0,126.913538,37.406315
2849,4117110300100490006,박달동,49-6,제1종근린생활시설,2001.0,2.0,0.0,0.1765,B,0.116,25.0,126.909077,37.403898
44175,4117110100105120007,안양동,512-7,공동주택,2014.0,7.0,0.0,0.1764,B,0.076,12.0,126.932328,37.389263
27755,4117310200114830040,관양동,1483-40,공동주택,2002.0,5.0,0.0,0.1764,B,0.121,24.0,126.973254,37.400924
28486,4117310400110650010,호계동,1065-10,제2종근린생활시설,1997.0,7.0,3.0,0.1764,B,0.086,29.0,126.960218,37.381932
14345,4117110100105320007,안양동,532-7,숙박시설,1986.0,3.0,1.0,0.1764,B,0.133,40.0,126.933607,37.385579
8286,4117110100108730061,안양동,873-61,공동주택,1998.0,4.0,1.0,0.1763,B,0.161,28.0,126.916952,37.40148
23199,4117310400109340010,호계동,934-10,제2종근린생활시설,2003.0,6.0,0.0,0.1763,B,0.038,23.0,126.953868,37.379785
230,4117110200103750001,석수동,375-1,제1종근린생활시설,1981.0,2.0,1.0,0.1762,B,0.143,45.0,126.905467,37.43383
9958,4117110100106220256,안양동,622-256,제2종근린생활시설,1983.0,3.0,1.0,0.1762,B,0.054,43.0,126.923768,37.397238
24631,4117310300109240014,평촌동,924-14,단독주택,1994.0,3.0,1.0,0.1761,B,0.356,32.0,126.962118,37.3822
16135,4117110100111950142,안양동,1195-142,제1종근린생활시설,1993.0,3.0,1.0,0.1761,B,0.169,33.0,126.918781,37.399823
12080,4117310100110300004,비산동,1030-4,제1종근린생활시설,1991.0,5.0,1.0,0.176,B,0.061,35.0,126.950288,37.405071
18351,4117310100104190022,비산동,419-22,제1종근린생활시설,1980.0,3.0,1.0,0.176,B,0.017,46.0,126.939123,37.397204
10909,4117110100111950141,안양동,1195-141,제1종근린생활시설,1990.0,3.0,1.0,0.176,B,0.13,36.0,126.916388,37.398611
22630,4117310300101600004,평촌동,160-4,공장,1974.0,2.0,0.0,0.176,B,0.0,52.0,126.972541,37.390408
11929,4117310200114680000,관양동,1468,문화및집회시설,2002.0,5.0,0.0,0.1759,B,0.069,24.0,126.967942,37.403466
15791,4117110100109940006,안양동,994-6,제1종근린생활시설,1992.0,4.0,1.0,0.1759,B,0.071,34.0,126.908367,37.392283
2618,4117110300101290000,박달동,129,제1종근린생활시설,1993.0,1.0,0.0,0.1757,B,0.105,33.0,126.903424,37.40182
2142,4117110200102840013,석수동,284-13,단독주택,2003.0,4.0,0.0,0.1757,B,0.093,23.0,126.906789,37.413123
19071,4117110100105520012,안양동,552-12,단독주택,1997.0,3.0,1.0,0.1754,B,0.074,29.0,126.930201,37.384163
26045,4117310400109950018,호계동,995-18,제1종근린생활시설,1985.0,3.0,1.0,0.1754,B,0.09,41.0,126.958329,37.37377
46430,4117110100108240013,안양동,824-13,단독주택,2016.0,4.0,0.0,0.1754,B,0.096,10.0,126.91427,37.405078
16390,4117110100103580006,안양동,358-6,제1종근린생활시설,1994.0,1.0,0.0,0.1753,B,0.032,32.0,126.935734,37.380499
21446,4117310400110580006,호계동,1058-6,제1종근린생활시설,2003.0,7.0,2.0,0.1753,B,0.071,23.0,126.959209,37.383848
22639,4117310200108940006,관양동,894-6,공장,1989.0,3.0,1.0,0.1753,B,0.059,37.0,126.971944,37.397354
15853,4117110100107110069,안양동,711-69,단독주택,1998.0,3.0,1.0,0.1753,B,0.108,28.0,126.918539,37.395696
2949,4117110300100630033,박달동,63-33,제1종근린생활시설,1991.0,3.0,1.0,0.1752,B,0.053,35.0,126.912029,37.404111
24965,4117310300103140019,평촌동,314-19,제2종근린생활시설,2002.0,3.0,0.0,0.1752,B,0.159,24.0,126.963603,37.384783
5411,4117310200114410011,관양동,1441-11,제1종근린생활시설,1997.0,1.0,1.0,0.1752,B,0.0,29.0,126.955335,37.40197
19205,4117310400110550000,호계동,1055,제2종근린생활시설,1992.0,2.0,1.0,0.1752,B,0.091,34.0,126.955464,37.382194
2571,4117110100106680039,안양동,668-39,제2종근린생활시설,2000.0,9.0,1.0,0.1752,B,0.143,26.0,126.92034,37.40057
20392,4117110100103610013,안양동,361-13,단독주택,1983.0,2.0,1.0,0.1752,B,0.055,43.0,126.936417,37.380094
2028,4117110200102930001,석수동,293-1,종교시설,1991.0,4.0,1.0,0.1751,B,0.08,35.0,126.906365,37.411979
2409,4117110200103260017,석수동,326-17,제2종근린생활시설,1980.0,2.0,1.0,0.1751,B,0.096,46.0,126.912245,37.410193
15728,4117110100111120000,안양동,1112,동.식물 관련시설,1975.0,1.0,0.0,0.175,B,0.5,51.0,126.906083,37.381121
14676,4117110100105350040,안양동,535-40,제1종근린생활시설,1972.0,1.0,0.0,0.1749,B,0.118,54.0,126.934026,37.388098
27750,4117310100105700021,비산동,570-21,노유자시설,2008.0,7.0,0.0,0.1749,B,0.211,18.0,126.934577,37.397472
22629,4117310200108640006,관양동,864-6,공장,1988.0,2.0,1.0,0.1749,B,0.0,38.0,126.969012,37.39836
9625,4117110100108730026,안양동,873-26,단독주택,1989.0,2.0,1.0,0.1747,B,0.139,37.0,126.914697,37.401488
6008,4117310200108260000,관양동,826,공장,1992.0,0.0,0.0,0.1747,B,0.0,34.0,126.970406,37.400735
16155,4117110100106270132,안양동,627-132,제2종근린생활시설,1990.0,3.0,1.0,0.1746,B,0.049,36.0,126.922544,37.393846
28115,4117110100108730083,안양동,873-83,제2종근린생활시설,1997.0,1.0,0.0,0.1746,B,0.165,29.0,126.913835,37.401013
2459,4117110300100190006,박달동,19-6,단독주택,1991.0,3.0,1.0,0.1745,B,0.178,35.0,126.910774,37.402969
20145,4117310400101830002,호계동,183-2,공장,1987.0,1.0,0.0,0.1745,B,0.0,39.0,126.941258,37.383473
10437,4117110100107110401,안양동,711-401,제2종근린생활시설,1983.0,2.0,0.0,0.1745,B,0.088,43.0,126.91864,37.395574
28202,4117310200114330006,관양동,1433-6,제2종근린생활시설,2002.0,2.0,0.0,0.1744,B,0.072,24.0,126.966502,37.405098
3078,4117110200102740021,석수동,274-21,제2종근린생활시설,2005.0,4.0,0.0,0.1743,B,0.062,21.0,126.910414,37.415513
25164,4117310400109960006,호계동,996-6,제2종근린생활시설,1991.0,5.0,1.0,0.1742,B,0.132,35.0,126.95823,37.371787
10152,4117110100106270157,안양동,627-157,제1종근린생활시설,1990.0,3.0,1.0,0.1742,B,0.057,36.0,126.92362,37.393748
5555,4117110100108730076,안양동,873-76,단독주택,1994.0,3.0,1.0,0.1742,B,0.255,32.0,126.917535,37.401474
10405,4117110100105890049,안양동,589-49,제2종근린생활시설,1989.0,4.0,1.0,0.1742,B,0.014,37.0,126.924137,37.38863
24200,4117310400109230091,호계동,923-91,단독주택,2004.0,5.0,0.0,0.1742,B,0.0,22.0,126.951535,37.384072
21831,4117310400109020025,호계동,902-25,운동시설,1989.0,1.0,1.0,0.1741,B,0.068,37.0,126.94595,37.389246
18136,4117110100106740248,안양동,674-248,제2종근린생활시설,1979.0,3.0,0.0,0.1741,B,0.073,47.0,126.922602,37.397837
15058,4117110100102180007,안양동,218-7,공장,1994.0,2.0,0.0,0.174,B,0.053,32.0,126.937919,37.384049
44201,4117110100106220107,안양동,622-107,공동주택,2014.0,7.0,0.0,0.174,B,0.041,12.0,126.925292,37.396781
8305,4117110100108730243,안양동,873-243,공동주택,1998.0,4.0,1.0,0.174,B,0.121,28.0,126.916609,37.400245
2323,4117110100108470029,안양동,847-29,제1종근린생활시설,1979.0,3.0,1.0,0.174,B,0.026,47.0,126.917796,37.403566
784,4117110200107820003,석수동,782-3,제1종근린생활시설,1989.0,4.0,1.0,0.1739,B,0.017,37.0,126.899757,37.406274
28031,4117110100102200007,안양동,220-7,공장,2007.0,3.0,0.0,0.1739,B,0.0,19.0,126.938837,37.382321
2553,4117110100106740035,안양동,674-35,제1종근린생활시설,1977.0,2.0,0.0,0.1738,B,0.078,49.0,126.921258,37.400266
51552,4117110100109730168,안양동,973-168,공동주택,2017.0,4.0,1.0,0.1737,B,0.062,9.0,126.906974,37.393558
12297,4117310200114540002,관양동,1454-2,제2종근린생활시설,2011.0,7.0,0.0,0.1737,B,0.053,15.0,126.962302,37.402346
626,4117110200107700000,석수동,770,제1종근린생활시설,1988.0,3.0,1.0,0.1736,B,0.044,38.0,126.896498,37.405156
18928,4117310400109300030,호계동,930-30,제1종근린생활시설,1992.0,4.0,1.0,0.1736,B,0.012,34.0,126.952238,37.381315
28361,4117110300108380007,박달동,838-7,공공용시설,2003.0,1.0,0.0,0.1735,B,0.111,23.0,126.904518,37.404849
4236,4117310200117320005,관양동,1732-5,단독주택,2012.0,4.0,0.0,0.1735,B,0.139,14.0,126.970015,37.405864
10673,4117110100107110186,안양동,711-186,제1종근린생활시설,1997.0,3.0,1.0,0.1735,B,0.063,29.0,126.917828,37.395484
20217,4117310300109230001,평촌동,923-1,제1종근린생활시설,1992.0,2.0,1.0,0.1735,B,0.435,34.0,126.961633,37.381583
22107,4117310400101830002,호계동,183-2,공장,1995.0,1.0,0.0,0.1733,B,0.0,31.0,126.946229,37.382344
3476,4117110100106950209,안양동,695-209,의료시설,1989.0,5.0,2.0,0.1733,B,0.25,37.0,126.918672,37.40147
2889,4117110300100230023,박달동,23-23,제1종근린생활시설,1989.0,3.0,1.0,0.1733,B,0.076,37.0,126.908356,37.406396
25981,4117310400111090001,호계동,1109-1,단독주택,2000.0,3.0,1.0,0.1732,B,0.094,26.0,126.96339,37.373236
18891,4117310400110540008,호계동,1054-8,제1종근린생활시설,1992.0,2.0,1.0,0.1732,B,0.0,34.0,126.956313,37.38455
2197,4117110100108590033,안양동,859-33,제1종근린생활시설,1990.0,4.0,1.0,0.1731,B,0.094,36.0,126.916701,37.408125
28415,4117310300100890001,평촌동,89-1,제2종근린생활시설,1981.0,2.0,0.0,0.1731,B,0.097,45.0,126.976437,37.394235
44223,4117110100107070028,안양동,707-28,단독주택,2015.0,3.0,1.0,0.1731,B,0.011,11.0,126.919109,37.394555
2216,4117110100100300010,안양동,30-10,제2종근린생활시설,1995.0,3.0,1.0,0.173,B,0.062,31.0,126.916833,37.414897
22114,4117310400108950000,호계동,895,노유자시설,1999.0,2.0,0.0,0.173,B,0.136,27.0,126.944808,37.390148
2516,4117110200106290001,석수동,629-1,제1종근린생활시설,1983.0,3.0,1.0,0.173,B,0.031,43.0,126.90054,37.408887
38146,4117110300100270003,박달동,27-3,단독주택,2015.0,4.0,0.0,0.173,B,0.118,11.0,126.909088,37.406454
28795,4117110100111190000,안양동,1119,제2종근린생활시설,2011.0,2.0,1.0,0.1729,B,0.333,15.0,126.905607,37.380332
24170,4117310200107930002,관양동,793-2,공장,1995.0,3.0,1.0,0.1729,B,0.0,31.0,126.968813,37.399753
28099,4117110100106220379,안양동,622-379,제2종근린생활시설,2008.0,5.0,0.0,0.1728,B,0.042,18.0,126.924991,37.395818
12129,4117310200113840006,관양동,1384-6,제2종근린생활시설,1987.0,3.0,1.0,0.1726,B,0.094,39.0,126.954877,37.403235
14081,4117310400101830002,호계동,183-2,공장,1965.0,2.0,0.0,0.1726,B,0.0,61.0,126.941423,37.382131
19931,4117110100102270004,안양동,227-4,단독주택,1971.0,1.0,0.0,0.1726,B,0.133,55.0,126.934658,37.387607
2363,4117110100108490011,안양동,849-11,제2종근린생활시설,1990.0,2.0,1.0,0.1726,B,0.065,36.0,126.915453,37.406576
22713,4117310400109070002,호계동,907-2,공장,2002.0,2.0,0.0,0.1726,B,0.231,24.0,126.945037,37.386069
12390,4117310200115020005,관양동,1502-5,제2종근린생활시설,2001.0,5.0,1.0,0.1726,B,0.273,25.0,126.976125,37.400547
2411,4117110200102830016,석수동,283-16,제1종근린생활시설,1990.0,1.0,0.0,0.1726,B,0.061,36.0,126.907535,37.414442
6039,4117310200114590005,관양동,1459-5,제2종근린생활시설,1993.0,5.0,1.0,0.1726,B,0.121,33.0,126.965982,37.404282
1122,4117110300106150000,박달동,615,공장,1985.0,1.0,0.0,0.1724,B,0.0,41.0,126.889382,37.407506
27642,4117110100101980002,안양동,198-2,공장,1985.0,2.0,1.0,0.1724,B,0.031,41.0,126.940007,37.389721
5406,4117310200114410006,관양동,1441-6,제1종근린생활시설,1992.0,5.0,1.0,0.1723,B,0.0,34.0,126.955955,37.402151
27828,4117110100106220085,안양동,622-85,제1종근린생활시설,2009.0,2.0,0.0,0.1723,B,0.048,17.0,126.926288,37.39556
13148,4117110100104320005,안양동,432-5,단독주택,1993.0,4.0,1.0,0.1723,B,0.054,33.0,126.93027,37.391527
18065,4117110100103950031,안양동,395-31,제1종근린생활시설,1989.0,3.0,1.0,0.1723,B,0.032,37.0,126.929421,37.392828
5410,4117310200114420001,관양동,1442-1,제2종근린생활시설,1991.0,1.0,1.0,0.1722,B,0.111,35.0,126.956459,37.402323
10148,4117110100106130012,안양동,613-12,제2종근린생활시설,1991.0,1.0,0.0,0.1721,B,0.053,35.0,126.923497,37.393087
16822,4117110100107070361,안양동,707-361,제1종근린생활시설,1992.0,3.0,1.0,0.1721,B,0.059,34.0,126.921095,37.394958
17123,4117110100107110322,안양동,711-322,제1종근린생활시설,1975.0,1.0,0.0,0.172,B,0.085,51.0,126.91925,37.396996
18569,4117310300101170003,평촌동,117-3,제1종근린생활시설,1980.0,3.0,1.0,0.172,B,0.15,46.0,126.974567,37.391595
27311,4117310100102920003,비산동,292-3,제1종근린생활시설,2003.0,5.0,1.0,0.1719,B,0.018,23.0,126.942561,37.407182
25437,4117310400108040009,호계동,804-9,제2종근린생활시설,1999.0,6.0,2.0,0.1719,B,0.0,27.0,126.960696,37.363485
9600,4117110100106890110,안양동,689-110,제1종근린생활시설,1985.0,4.0,1.0,0.1719,B,0.113,41.0,126.919705,37.401579
24995,4117310400110790001,호계동,1079-1,단독주택,1997.0,3.0,1.0,0.1718,B,0.1,29.0,126.96071,37.379763
1444,4117110100106880010,안양동,688-10,제2종근린생활시설,1980.0,4.0,1.0,0.1718,B,0.033,46.0,126.919137,37.404284
44802,4117110100108370008,안양동,837-8,제1종근린생활시설,2016.0,2.0,0.0,0.1718,B,0.108,10.0,126.915677,37.405236
21497,4117310400109110000,호계동,911,창고시설,1992.0,2.0,0.0,0.1718,B,0.167,34.0,126.946513,37.384918
22770,4117110100105000003,안양동,500-3,단독주택,1991.0,3.0,1.0,0.1717,B,0.049,35.0,126.928311,37.386179
706,4117110300106150000,박달동,615,공장,1996.0,3.0,1.0,0.1717,B,0.071,30.0,126.890601,37.407552
779,4117110200107800014,석수동,780-14,제1종근린생활시설,1988.0,3.0,1.0,0.1717,B,0.1,38.0,126.898195,37.406113
849,4117110200107640009,석수동,764-9,제1종근린생활시설,1990.0,3.0,1.0,0.1717,B,0.056,36.0,126.897996,37.405698
17264,4117110100106180045,안양동,618-45,공동주택,1991.0,4.0,1.0,0.1717,B,0.089,35.0,126.921374,37.390025
10402,4117110100104480022,안양동,448-22,제1종근린생활시설,1988.0,5.0,1.0,0.1716,B,0.065,38.0,126.923871,37.392265
3475,4117110100106890049,안양동,689-49,제1종근린생활시설,1988.0,6.0,1.0,0.1716,B,0.033,38.0,126.918747,37.402412
44527,4117110100108510023,안양동,851-23,공동주택,2016.0,5.0,0.0,0.1715,B,0.063,10.0,126.916079,37.407112
8589,4117110300100630009,박달동,63-9,단독주택,1977.0,2.0,0.0,0.1715,B,0.035,49.0,126.912462,37.40452
27797,4117310100105170006,비산동,517-6,단독주택,2004.0,4.0,0.0,0.1715,B,0.0,22.0,126.932953,37.403715
17690,4117110100103910010,안양동,391-10,제1종근린생활시설,1996.0,3.0,1.0,0.1714,B,0.048,30.0,126.928103,37.393729
46447,4117110100109730032,안양동,973-32,공동주택,2017.0,5.0,1.0,0.1714,B,0.062,9.0,126.906759,37.3937
13108,4117110100101640007,안양동,164-7,문화및집회시설,1983.0,3.0,1.0,0.1713,B,0.0,43.0,126.929893,37.396859
28226,4117310300109220008,평촌동,922-8,교육연구시설,2007.0,7.0,2.0,0.1713,B,0.39,19.0,126.961212,37.382542
26406,4117310400110260001,호계동,1026-1,공장,1992.0,3.0,1.0,0.1712,B,0.0,34.0,126.946263,37.372949
26986,4117310200108260000,관양동,826,공장,1992.0,1.0,0.0,0.1712,B,0.0,34.0,126.971347,37.399984
13159,4117110100100970003,안양동,97-3,제1종근린생활시설,1984.0,3.0,1.0,0.171,B,0.0,42.0,126.93019,37.397516
